collision_index,collision_year,collision_ref_no,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane_historic,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,lsoa_of_driver,escooter_flag,driver_distance_banding
2024131406946,2024,131406946,2,9,0,-1,13,3,7,-1,0,0,0,0,7,2,3,1,-1,9,1,23,5,1598,2,13,VOLKSWAGEN JETTA,2,E01010804,0,1
2024131396065,2024,131396065,1,9,0,-1,9,5,1,-1,0,8,0,0,0,0,1,1,-1,9,1,83,11,1598,2,12,VOLKSWAGEN JETTA,8,E01007384,0,2
2024131433604,2024,131433604,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,1,-1,6,1,88,11,1968,2,8,VOLKSWAGEN JETTA,-1,-1,0,-1
2024131444768,2024,131444768,2,5,0,-1,19,1,1,-1,0,0,1,0,0,0,3,1,-1,9,1,63,9,1170,1,19,BMW R SERIES,1,E01011756,0,2
2024131507763,2024,131507763,2,5,0,-1,14,7,3,-1,0,1,0,0,1,0,3,1,-1,9,1,61,9,1254,1,0,BMW R SERIES,5,E01010934,0,1
2024131485196,2024,131485196,2,5,0,-1,19,3,3,-1,0,8,5,0,0,0,3,1,-1,6,1,65,9,1100,1,21,BMW R SERIES,1,E01010872,0,2
2024131423386,2024,131423386,1,5,0,-1,13,3,7,-1,0,0,5,7,0,0,1,1,-1,6,1,61,9,1254,1,4,BMW R SERIES,8,E01011200,0,1
2024131488125,2024,131488125,1,5,0,-1,19,1,1,-1,0,1,0,0,0,0,1,1,-1,2,1,40,7,1170,1,7,BMW R SERIES,6,E01032493,0,1
2024131456505,2024,131456505,2,5,0,-1,13,6,2,-1,0,1,0,0,0,0,4,1,-1,9,1,54,8,1254,1,0,BMW R SERIES,9,E01010576,0,2
2024131508557,2024,131508557,2,5,0,-1,19,3,7,-1,0,1,0,0,0,0,1,1,-1,2,1,34,6,1170,1,1,BMW R SERIES,3,E01011817,0,3
2024131505322,2024,131505322,2,5,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,1,26,6,1170,1,20,BMW R SERIES,7,E01010858,0,1
2024131436739,2024,131436739,2,5,0,-1,19,4,8,-1,0,8,0,0,0,0,4,1,-1,6,1,67,10,1254,1,0,BMW R SERIES,1,E01010868,0,1
2024131458818,2024,131458818,1,5,0,-1,15,1,5,-1,0,0,1,0,0,0,1,1,-1,9,1,57,9,1170,1,7,BMW R SERIES,8,E01011744,0,1
2024131426715,2024,131426715,1,9,0,-1,4,1,5,-1,0,8,0,0,0,0,2,1,-1,9,1,59,9,1997,2,7,FORD EDGE,2,E01011632,0,1
2024131490348,2024,131490348,1,9,0,-1,9,3,5,-1,0,2,0,0,0,0,1,1,-1,6,2,44,7,1997,2,7,FORD EDGE,2,E01011943,0,1
2024131486903,2024,131486903,3,90,0,-1,19,1,5,-1,0,1,0,0,0,0,1,1,-1,1,1,60,9,2998,2,6,IVECO DAILY,3,E01011333,0,3
2024131490521,2024,131490521,3,19,0,-1,2,7,3,-1,0,0,0,0,0,0,3,1,-1,6,-1,-1,-1,2287,2,11,IVECO DAILY,-1,-1,0,-1
2024131428291,2024,131428291,1,19,0,-1,7,5,7,-1,0,1,0,0,0,0,0,1,-1,1,1,46,8,2287,2,4,IVECO DAILY,8,E01007379,0,3
2024131415658,2024,131415658,2,20,0,-1,19,7,3,-1,0,0,1,0,0,0,1,1,-1,1,1,42,7,2998,2,5,IVECO DAILY,4,E01010603,0,4
2024131400096,2024,131400096,1,19,0,-1,7,6,4,-1,0,0,0,0,0,0,1,1,-1,1,1,39,7,2287,2,11,IVECO DAILY,1,E01011025,0,1
2024131430045,2024,131430045,1,19,0,-1,19,3,7,-1,0,0,0,4,0,0,4,1,-1,6,3,-1,-1,2287,2,8,IVECO DAILY,-1,-1,0,-1
2024131513151,2024,131513151,1,19,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,1,1,66,10,2998,2,1,IVECO DAILY,1,E01010721,0,2
2024131492116,2024,131492116,2,19,0,-1,19,1,1,-1,0,8,0,0,0,0,2,1,-1,1,1,65,9,2287,2,0,IVECO DAILY,5,E01011736,0,2
2024131534696,2024,131534696,1,19,0,-1,19,1,5,-1,0,1,0,4,0,0,1,1,-1,9,1,35,6,2287,2,2,IVECO DAILY,1,E01011625,0,2
2024131504595,2024,131504595,2,9,0,-1,19,1,5,-1,0,0,1,0,0,0,2,1,-1,1,1,64,9,1368,1,2,ABARTH 595,10,E01027675,0,3
2024131503604,2024,131503604,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,3,2,-1,6,3,-1,-1,1368,1,8,ABARTH 595,-1,-1,0,-1
2024131395486,2024,131395486,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,3,1,-1,9,1,36,7,1368,1,6,ABARTH 595,7,E01010931,0,2
2024131526878,2024,131526878,1,3,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,1,58,9,123,1,43,LAMBRETTA MODEL MISSING,6,E01010797,0,1
2024131529920,2024,131529920,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,3,1,-1,9,1,22,5,1584,1,18,MITSUBISHI LANCER,1,E01011316,0,1
2024131530372,2024,131530372,1,9,0,-1,4,7,3,-1,0,1,0,0,0,0,2,2,-1,9,1,46,8,1968,2,16,MITSUBISHI LANCER,4,E01000611,0,5
2024131508858,2024,131508858,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,4,1,-1,9,1,44,7,1968,2,15,MAKE AND MODEL REDACTED,1,E01011358,0,1
2024131530990,2024,131530990,2,11,0,-1,19,8,3,-1,0,0,0,0,0,0,1,1,-1,1,1,40,7,4250,2,10,OPTARE MODEL MISSING,2,E01024897,0,3
2024131527847,2024,131527847,1,11,0,-1,5,7,3,-1,0,1,0,0,0,0,0,1,-1,6,3,-1,-1,6374,2,14,OPTARE MODEL MISSING,-1,-1,0,-1
2024131450642,2024,131450642,2,11,0,-1,19,5,1,-1,0,1,0,0,0,0,3,1,-1,1,1,21,5,6300,2,17,OPTARE MODEL MISSING,3,E01010784,0,4
2024131505680,2024,131505680,1,11,0,-1,15,7,3,-1,0,8,0,0,0,0,1,1,-1,1,1,47,8,4250,2,10,OPTARE MODEL MISSING,3,E01010847,0,3
2024131483815,2024,131483815,2,9,0,-1,9,2,3,-1,0,8,0,0,0,0,4,1,-1,9,1,66,10,999,1,8,SEAT MII,10,E01011797,0,1
2024131457717,2024,131457717,1,9,0,-1,9,3,1,-1,0,1,0,0,0,0,4,1,-1,2,1,29,6,999,1,11,SEAT MII,4,E01011477,0,1
2024131535218,2024,131535218,1,9,0,-1,9,2,2,-1,0,1,0,0,0,0,4,1,-1,9,2,18,4,999,1,11,SEAT MII,10,E01011654,0,1
2024131449378,2024,131449378,2,9,0,-1,9,6,2,-1,0,8,0,0,8,0,4,1,-1,9,2,20,4,999,1,7,SEAT MII,6,E01011070,0,2
2024131504270,2024,131504270,2,9,0,-1,4,3,7,-1,0,2,0,0,0,0,2,1,-1,2,1,59,9,999,1,8,SEAT MII,9,E01013341,0,4
2024131396986,2024,131396986,1,9,0,-1,19,8,3,-1,0,0,0,0,7,11,1,1,-1,9,1,79,11,1229,1,19,VAUXHALL AGILA,7,E01010887,0,1
2024131397690,2024,131397690,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,1,1,-1,6,2,84,11,1242,1,11,VAUXHALL AGILA,9,E01011565,0,1
2024131419082,2024,131419082,2,9,0,-1,19,1,5,-1,0,2,0,0,0,0,3,1,-1,9,2,29,6,1242,1,16,VAUXHALL AGILA,2,E01010673,0,1
2024131426814,2024,131426814,1,9,0,-1,19,6,2,-1,0,0,0,0,0,0,3,1,-1,6,1,18,4,1242,1,16,VAUXHALL AGILA,4,E01011462,0,1
2024131453463,2024,131453463,1,9,0,-1,14,3,7,-1,0,1,0,0,0,0,1,2,-1,9,1,52,8,1199,1,2,CITROEN C4,7,E01011112,0,3
2024131482316,2024,131482316,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,6,1,60,9,1560,2,9,CITROEN C4,9,E01011194,0,4
2024131442831,2024,131442831,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,3,1,-1,6,2,74,10,1499,2,4,CITROEN C4,4,E01011799,0,1
2024131507874,2024,131507874,2,9,0,-1,5,5,1,-1,0,4,0,0,0,0,1,1,-1,2,1,50,8,1560,2,9,CITROEN C4,1,E01010731,0,1
2024131496275,2024,131496275,2,9,0,-1,19,6,2,-1,0,8,0,0,0,0,4,1,-1,6,1,35,6,1560,2,15,CITROEN C4,5,E01011161,0,2
2024131472811,2024,131472811,2,9,0,-1,19,1,1,-1,0,8,0,0,0,0,4,1,-1,6,1,19,4,1200,1,3,CITROEN C4,3,E01010791,0,1
2024131418805,2024,131418805,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,9,2,36,7,1560,2,12,CITROEN C4,4,E01011073,0,1
2024131467610,2024,131467610,1,9,0,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,1,1,-1,6,3,-1,-1,1560,2,12,CITROEN C4,-1,-1,0,-1
2024131522992,2024,131522992,3,9,0,-1,2,0,0,-1,0,0,0,0,0,0,3,1,-1,6,-1,-1,-1,1200,1,4,CITROEN C4,-1,-1,0,-1
2024131404948,2024,131404948,2,9,0,-1,19,1,1,-1,0,8,0,0,0,0,1,1,-1,2,2,48,8,1560,2,6,CITROEN C4,6,E01011068,0,2
2024131511603,2024,131511603,2,9,0,-1,11,3,7,-1,0,1,0,0,0,0,1,1,-1,6,2,36,7,1560,2,10,CITROEN C4,7,E01008149,0,4
2024131396065,2024,131396065,2,9,0,-1,19,3,7,-1,0,1,0,0,0,0,1,1,-1,6,2,70,10,1200,1,7,CITROEN C4,8,E01011930,0,2
2024131421222,2024,131421222,1,9,0,-1,7,1,5,-1,0,1,0,0,0,0,1,1,-1,9,1,30,6,1560,2,11,CITROEN C4,5,E01011058,0,1
2024131428659,2024,131428659,2,9,0,-1,4,3,7,-1,0,8,0,0,0,0,2,1,-1,9,1,37,7,1200,1,5,CITROEN C4,1,E01011130,0,1
2024131395186,2024,131395186,1,9,0,-1,7,3,5,-1,0,5,0,0,0,0,1,1,-1,2,2,59,9,1200,1,7,CITROEN C4,10,E01010580,0,1
2024131503211,2024,131503211,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,2,50,8,1560,2,9,CITROEN C4,1,E01011366,0,1
2024131482218,2024,131482218,1,9,0,-1,19,1,5,-1,0,1,0,0,0,0,1,1,-1,1,1,30,6,1560,2,8,CITROEN C4,5,E01035045,0,2
2024131487310,2024,131487310,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,9,1,84,11,1560,2,19,CITROEN C4,9,E01011457,0,1
2024131423908,2024,131423908,1,9,0,-1,9,5,3,-1,0,6,0,0,0,0,4,1,-1,6,3,-1,-1,1560,2,14,CITROEN C4,-1,-1,0,-1
2024131421483,2024,131421483,2,9,0,-1,19,1,1,-1,0,1,0,0,0,0,1,1,-1,6,2,38,7,1560,2,7,CITROEN C4,1,E01010782,0,1
2024131499030,2024,131499030,2,9,0,-1,8,5,2,-1,0,8,0,0,0,0,2,1,-1,9,1,26,6,1560,2,9,CITROEN C4,1,E01011138,0,2
2024131441328,2024,131441328,1,9,0,-1,9,5,3,-1,0,8,0,0,0,0,1,1,-1,1,2,51,8,1560,2,10,CITROEN C4,3,E01011532,0,2
2024131508651,2024,131508651,1,9,0,-1,19,1,1,-1,0,1,0,0,0,0,3,1,-1,2,2,37,7,1199,1,1,CITROEN C4,7,E01010590,0,1
2024131470565,2024,131470565,3,9,0,-1,19,4,8,-1,0,8,0,0,0,0,3,1,-1,9,2,54,8,1500,2,3,CITROEN C4,7,E01011329,0,2
2024131449585,2024,131449585,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,3,1,-1,9,2,55,8,1560,2,14,CITROEN C4,3,E01011776,0,1
2024131482972,2024,131482972,1,9,0,-1,19,6,2,-1,0,0,0,0,0,0,1,1,-1,9,2,32,6,1200,1,6,CITROEN C4,4,E01011634,0,1
2024131521660,2024,131521660,4,9,0,-1,2,0,0,-1,0,0,0,0,0,0,1,1,-1,1,1,41,7,1560,2,12,CITROEN C4,2,E01011786,0,1
2024131443775,2024,131443775,1,9,0,-1,11,5,4,-1,0,8,0,0,0,0,4,1,-1,9,2,44,7,1560,2,8,CITROEN C4,9,E01011565,0,1
2024131500791,2024,131500791,3,9,0,-1,2,0,0,-1,0,0,0,4,0,0,3,1,-1,6,-1,-1,-1,1598,1,14,MINI FIRST,-1,-1,0,-1
2024131530990,2024,131530990,1,19,0,-1,9,3,8,-1,0,0,0,0,0,0,1,1,-1,1,1,33,6,1499,2,0,MAKE AND MODEL REDACTED,4,E01035502,0,5
2024131528841,2024,131528841,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,1,1,63,9,1998,2,12,TOYOTA VERSO,2,E01011002,0,1
2024131402686,2024,131402686,1,9,0,-1,14,7,3,-1,0,0,0,0,0,0,1,1,-1,9,1,40,7,1998,2,13,TOYOTA VERSO,3,E01010597,0,1
2024131481575,2024,131481575,2,9,0,-1,9,5,1,-1,0,3,0,0,0,0,1,1,-1,9,2,40,7,1998,2,12,TOYOTA VERSO,1,E01011663,0,1
2024131417490,2024,131417490,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,1,67,10,1598,2,7,TOYOTA VERSO,1,E01011163,0,1
2024131502587,2024,131502587,1,9,0,-1,19,2,6,-1,0,8,0,0,0,0,1,1,-1,1,1,46,8,1598,2,7,TOYOTA VERSO,1,E01010723,0,1
2024131520992,2024,131520992,1,9,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,2,28,6,1598,2,8,TOYOTA VERSO,1,E01010838,0,1
2024131400253,2024,131400253,2,9,0,-1,19,1,2,-1,0,1,0,0,0,0,4,1,-1,7,2,49,8,1998,2,13,TOYOTA VERSO,6,E01010636,0,1
2024131485701,2024,131485701,2,9,0,-1,2,0,0,-1,0,0,0,0,0,0,2,1,-1,6,-1,-1,-1,1596,1,12,TOYOTA VERSO,-1,-1,0,-1
2024131426026,2024,131426026,2,8,0,-1,19,1,5,-1,0,1,0,0,0,0,3,1,-1,1,1,40,7,1598,2,7,TOYOTA VERSO,1,E01010996,0,3
2024131507515,2024,131507515,1,9,0,-1,2,0,0,-1,9,0,0,0,0,0,0,1,-1,7,1,47,8,1329,1,13,TOYOTA VERSO,2,E01011913,0,1
2024131472188,2024,131472188,1,9,0,-1,5,1,5,-1,0,1,0,0,7,0,1,1,-1,1,2,47,8,1798,1,11,TOYOTA VERSO,1,E01011671,0,1
2024131417956,2024,131417956,1,9,0,-1,19,8,4,-1,0,0,5,0,1,11,1,1,-1,1,1,43,7,1598,7,7,TOYOTA VERSO,1,E01010966,0,1
2024131525538,2024,131525538,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1598,2,8,TOYOTA VERSO,-1,-1,0,-1
2024131501660,2024,131501660,2,9,0,-1,2,0,0,-1,0,8,0,0,0,0,4,1,-1,6,3,-1,-1,1968,2,11,AUDI A4,-1,-1,0,-1
2024131427717,2024,131427717,1,9,0,-1,9,3,7,-1,0,0,0,0,0,0,3,1,-1,1,1,23,5,1968,2,15,AUDI A4,1,E01011316,0,1
2024131506883,2024,131506883,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,4,1,-1,9,2,29,6,2698,2,13,AUDI A4,2,E01011813,0,1
2024131498358,2024,131498358,3,9,0,-1,19,1,5,-1,0,0,0,0,0,0,2,1,-1,6,1,26,6,1968,2,9,AUDI A4,1,E01010719,0,1
2024131515717,2024,131515717,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,1,1,24,5,1984,1,0,AUDI A4,4,E01017073,0,5
2024131459617,2024,131459617,1,9,0,-1,9,3,1,-1,0,8,0,0,0,0,4,1,-1,9,2,48,8,1984,1,0,AUDI A4,7,E01011277,0,1
2024131452190,2024,131452190,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,2,2,33,6,1986,2,18,AUDI A4,3,E01011940,0,2
2024131459456,2024,131459456,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,4,1,-1,9,1,54,8,1968,2,13,AUDI A4,3,E01010584,0,1
2024131506368,2024,131506368,1,9,0,-1,19,3,7,-1,0,8,0,0,0,0,1,1,-1,7,1,48,8,1984,1,19,AUDI A4,1,E01010964,0,1
2024131490244,2024,131490244,1,9,0,-1,2,5,1,-1,0,1,0,0,0,0,1,1,-1,9,1,33,6,1986,2,18,AUDI A4,2,E01032608,0,1
2024131526742,2024,131526742,2,9,0,-1,9,3,5,-1,0,2,0,0,0,0,4,1,-1,6,1,45,7,1968,2,11,AUDI A4,1,E01011059,0,3
2024131518345,2024,131518345,2,9,0,-1,4,5,1,-1,0,2,0,0,0,0,1,1,-1,6,1,52,8,1968,2,8,AUDI A4,2,E01010738,0,1
2024131482048,2024,131482048,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,6,2,43,7,1968,2,16,AUDI A4,2,E01011043,0,3
2024131535645,2024,131535645,2,9,0,-1,13,7,1,-1,0,1,0,0,0,0,1,1,-1,9,1,18,4,1968,2,10,AUDI A4,1,E01010679,0,1
2024131402673,2024,131402673,1,9,0,-1,19,5,1,-1,0,2,0,0,0,0,1,1,-1,2,1,28,6,1968,2,3,AUDI A4,9,E01011118,0,2
2024131427661,2024,131427661,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,1,1,-1,6,1,35,6,1968,2,14,AUDI A4,1,E01011729,0,1
2024131478207,2024,131478207,3,9,0,-1,2,0,0,-1,-1,0,0,0,0,0,2,1,-1,9,2,62,9,1968,2,9,AUDI A4,6,E01027636,0,4
2024131424023,2024,131424023,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,6,1,34,6,1896,2,20,AUDI A4,3,E01010762,0,1
2024131398606,2024,131398606,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,3,1,-1,9,2,56,9,1968,2,11,AUDI A4,3,E01011784,0,1
2024131496487,2024,131496487,2,9,0,-1,6,4,8,-1,0,8,0,0,0,0,4,1,-1,9,1,50,8,1968,2,8,AUDI A4,1,E01010701,0,2
2024131429585,2024,131429585,1,9,0,-1,19,1,5,-1,0,1,0,0,0,0,1,1,-1,9,1,24,5,2496,2,19,AUDI A4,2,E01010942,0,1
2024131456501,2024,131456501,1,9,0,-1,9,1,1,-1,0,8,0,0,0,0,1,1,-1,6,1,26,6,1984,1,0,AUDI A4,9,E01035734,0,5
2024131512329,2024,131512329,2,9,0,-1,19,5,5,-1,0,2,0,0,0,0,2,1,-1,6,1,41,7,1968,2,14,AUDI A4,3,E01033002,0,1
2024131400788,2024,131400788,2,9,0,-1,19,2,1,-1,0,8,0,0,0,0,1,1,-1,6,1,32,6,1986,2,17,AUDI A4,8,E01011553,0,1
2024131506066,2024,131506066,2,9,0,-1,8,0,0,-1,0,6,0,0,0,0,2,1,-1,6,1,34,6,1968,2,14,AUDI A4,3,E01011307,0,2
2024131406180,2024,131406180,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,1,-1,6,3,-1,-1,1968,2,12,AUDI A4,-1,-1,0,-1
2024131484385,2024,131484385,2,9,0,-1,19,5,1,-1,0,0,1,0,7,0,4,2,-1,2,1,24,5,1968,2,11,AUDI A4,1,E01008743,0,5
2024131456537,2024,131456537,1,9,0,-1,5,3,7,-1,0,8,0,0,0,0,3,1,-1,6,1,28,6,1968,2,16,AUDI A4,3,E01010629,0,1
2024131455822,2024,131455822,1,9,0,-1,4,4,8,-1,0,0,0,0,0,0,-1,1,-1,6,3,-1,-1,1968,2,14,AUDI A4,-1,-1,0,-1
2024131456703,2024,131456703,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,6,1,38,7,1968,2,13,AUDI A4,2,E01011104,0,1
2024131412660,2024,131412660,2,9,0,-1,7,4,2,-1,0,8,0,0,0,0,3,1,-1,9,1,22,5,1968,2,8,AUDI A4,8,E01011595,0,2
2024131403892,2024,131403892,1,9,0,-1,9,5,6,-1,0,2,0,0,0,0,3,1,-1,9,1,36,7,1986,2,16,AUDI A4,10,E01010580,0,1
2024131506677,2024,131506677,2,9,0,-1,2,0,0,-1,1,8,0,0,0,0,3,1,-1,6,-1,-1,-1,1968,2,11,AUDI A4,-1,-1,0,-1
2024131458202,2024,131458202,1,9,0,-1,11,1,5,-1,0,0,0,0,0,0,3,1,-1,9,1,28,6,1968,2,14,AUDI A4,10,E01017862,0,5
2024131445749,2024,131445749,2,9,0,-1,19,6,2,-1,0,8,0,0,0,0,1,1,-1,6,2,32,6,1968,2,7,AUDI A4,7,E01011299,0,1
2024131514594,2024,131514594,2,9,0,-1,2,0,0,-1,0,8,0,0,0,0,2,1,-1,6,-1,-1,-1,1968,2,8,AUDI A4,-1,-1,0,-1
2024131530271,2024,131530271,2,9,0,-1,19,1,5,-1,0,1,0,0,0,0,3,1,-1,9,1,26,6,1968,2,12,AUDI A4,1,E01011866,0,2
2024131426541,2024,131426541,2,9,0,-1,19,1,1,-1,0,8,0,0,0,0,1,1,-1,9,1,37,7,1968,2,12,AUDI A4,9,E01011278,0,2
2024131432929,2024,131432929,3,9,0,-1,19,3,7,-1,0,0,0,0,0,0,2,1,-1,7,1,42,7,1968,2,1,AUDI A4,2,E01011341,0,2
2024131415990,2024,131415990,1,9,0,-1,19,8,4,-1,0,0,0,0,0,0,1,1,-1,9,1,38,7,2967,2,19,AUDI A4,1,E01011430,0,1
2024131562687,2024,131562687,1,9,0,-1,4,1,5,-1,0,8,1,0,0,0,1,1,-1,6,-1,-1,-1,1968,2,14,AUDI A4,-1,-1,0,-1
2024131507669,2024,131507669,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,6,3,-1,-1,1968,2,12,AUDI A4,-1,-1,0,-1
2024131419991,2024,131419991,8,9,0,-1,19,7,3,-1,0,1,0,0,0,0,3,1,-1,6,1,45,7,1986,2,17,AUDI A4,2,E01010621,0,1
2024131478715,2024,131478715,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,3,1,-1,6,2,56,9,2967,2,15,AUDI A4,2,E01007465,0,3
2024131401431,2024,131401431,1,9,0,-1,7,1,2,-1,0,0,0,0,0,0,1,1,-1,9,1,20,4,1798,1,9,AUDI A4,5,E01027892,0,1
2024131439264,2024,131439264,2,9,0,-1,10,5,3,-1,0,0,0,0,0,0,1,1,-1,9,2,28,6,1968,2,10,AUDI A4,1,E01012656,0,4
2024131394506,2024,131394506,1,9,0,-1,12,1,5,-1,0,8,0,0,0,0,3,1,-1,6,1,72,10,1986,2,17,AUDI A4,3,E01010597,0,1
2024131469875,2024,131469875,1,9,0,-1,19,7,3,-1,0,0,0,0,1,1,1,1,-1,6,2,28,6,1968,2,7,AUDI A4,1,E01011742,0,1
2024131479319,2024,131479319,2,19,0,-1,3,1,3,-1,0,1,0,0,0,0,2,1,-1,1,1,35,6,1499,2,7,FORD TRANSIT COURIER,3,E01011304,0,2
2024131501985,2024,131501985,1,19,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,1,-1,6,3,-1,-1,1560,2,8,FORD TRANSIT COURIER,-1,-1,0,-1
2024131486883,2024,131486883,2,19,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,1,1,23,5,998,1,2,FORD TRANSIT COURIER,1,E01011036,0,1
2024131394970,2024,131394970,1,19,0,-1,19,3,2,-1,0,4,0,0,1,1,1,1,-1,1,1,35,6,998,1,4,FORD TRANSIT COURIER,6,E01011883,0,3
2024131405323,2024,131405323,2,9,0,-1,19,1,1,-1,0,0,0,0,0,0,2,1,-1,1,1,48,8,2191,2,6,MAZDA CX-5,9,E01011177,0,4
2024131509941,2024,131509941,1,9,0,-1,19,3,7,-1,0,8,0,0,0,0,1,1,-1,6,1,33,6,1998,1,1,MAZDA CX-5,1,E01011354,0,1
2024131427661,2024,131427661,2,9,0,-1,19,1,5,-1,0,8,0,0,1,11,1,1,-1,6,2,39,7,1998,1,5,MAZDA CX-5,2,E01011726,0,1
2024131504436,2024,131504436,1,9,0,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,-1,1,-1,6,3,-1,-1,2191,2,6,MAZDA CX-5,-1,-1,0,-1
2024131395235,2024,131395235,1,9,0,-1,14,7,3,-1,0,1,0,0,0,0,1,1,-1,2,1,49,8,1998,1,6,MAZDA CX-5,3,E01011105,0,2
2024131425088,2024,131425088,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,4,1,-1,9,1,56,9,1998,1,4,MAZDA CX-5,6,E01010816,0,2
2024131405313,2024,131405313,1,9,0,-1,19,1,5,-1,0,2,0,0,0,0,3,1,-1,6,1,67,10,2191,2,8,MAZDA CX-5,10,E01011593,0,1
2024131522894,2024,131522894,1,9,0,-1,19,3,7,-1,0,0,0,4,0,0,1,1,-1,9,1,65,9,2191,2,10,MAZDA CX-5,6,E01011883,0,1
2024131457772,2024,131457772,2,9,0,-1,9,3,1,-1,0,1,0,0,0,0,1,1,-1,9,1,71,10,-1,3,4,RENAULT ZOE,10,E01010696,0,1
2024131522216,2024,131522216,1,9,0,-1,9,3,1,-1,0,1,0,0,7,0,1,1,-1,6,2,61,9,-1,3,6,RENAULT ZOE,6,E01011042,0,1
2024131502214,2024,131502214,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,3,1,-1,1,1,65,9,-1,3,3,RENAULT ZOE,8,E01010645,0,3
2024131454986,2024,131454986,2,9,0,-1,19,2,6,-1,0,8,0,0,0,0,1,1,-1,9,2,32,6,-1,3,10,RENAULT ZOE,2,E01011250,0,1
2024131460058,2024,131460058,2,9,0,-1,9,8,5,-1,0,6,0,0,0,0,1,1,-1,9,2,29,6,1598,2,9,SEAT TOLEDO,6,E01011607,0,1
2024131467697,2024,131467697,2,9,0,-1,19,6,2,-1,0,0,0,0,0,0,1,1,-1,9,1,60,9,1197,1,9,SEAT TOLEDO,5,E01011877,0,2
2024131439420,2024,131439420,3,9,0,-1,19,4,1,-1,0,1,0,0,0,0,0,9,-1,1,1,-1,-1,2993,12,3,BMW X5,-1,-1,0,-1
2024131421095,2024,131421095,2,9,0,-1,10,1,5,-1,0,0,0,0,0,0,2,1,-1,6,1,44,7,2993,2,17,BMW X5,6,E01035048,0,1
2024131422856,2024,131422856,1,9,0,-1,1,3,7,-1,0,1,0,0,0,0,2,1,-1,6,3,-1,-1,2993,2,20,BMW X5,-1,-1,0,-1
2024131482048,2024,131482048,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,2,1,-1,6,1,37,7,2993,2,7,BMW X5,1,E01033693,0,2
2024131476678,2024,131476678,1,9,0,-1,19,3,7,-1,0,1,0,0,0,0,4,1,-1,6,1,30,6,2993,2,9,BMW X5,1,E01010622,0,2
2024131397433,2024,131397433,3,9,0,-1,19,1,5,-1,0,4,0,0,0,0,0,1,-1,1,1,18,4,2993,12,3,BMW X5,6,E01011885,0,2
2024131417867,2024,131417867,3,9,0,-1,19,1,5,-1,0,1,0,0,0,0,0,1,-1,1,2,39,7,2993,2,5,BMW X5,6,E01011885,0,3
